0.10122352869,1.13355170277,2.19014278359,0.899569128566,91.0574708204,7.91186815354,1.44581481308,2.80966880683,13.6588427981,201.183818177,0.0382773641879,0.0
0.102230674151,1.13570209588,3.32335715331,0.89530328924,84.7460061188,2.5201769951,0.0215887232848,1.66111694221,12.1407617566,176.606360966,0.0505186060783,0.647058823529
0.1027497016,0.861361251973,2.23251756564,0.603082179965,84.1133500163,2.35535442795,0.333379661254,0.732079312038,18.6497187797,112.329742113,0.0294842080586,0.4
0.103326397766,0.828968814232,2.04528553524,0.671369684951,80.1277801581,3.06055763849,0.288939853466,1.84763239783,19.0951907454,95.0994307358,0.0423495666045,0.0
0.103643635359,0.929621423594,2.36939053669,0.738356129138,98.060024488,4.38999035331,1.97089415854,3.08332033999,10.4789216847,254.037057509,0.0508091142918,0.547945205479
0.107073164362,1.10812495536,2.10642816856,0.622107073924,86.0966682173,1.12290455628,0.468983431281,0.645452318566,12.5835080893,161.62948691,0.0159320063691,0.365853658537
0.107260401425,0.944948200981,2.2712624251,0.766025081755,91.61890095,4.46912007741,0.12568031353,2.38061231999,15.2217297099,170.838694133,0.0451058852505,0.541666666667
0.107586113396,0.8757409637,2.01061325824,0.825933400402,92.2976920336,3.27291077276,0.0485291768241,0.850371071561,15.3812168456,107.786026041,0.0404550275188,0.529411764706
0.107627214176,1.09706775495,2.09528914699,0.796011546263,83.6117064485,1.87530274279,0.348393221026,2.65826414273,16.3967346034,162.845018254,0.00537277261208,0.0
0.107959612467,1.17882563746,7.09386368341,0.771396503535,82.0247785436,6.45918184536,0.177995401074,4.47705839772,18.3552523103,411.17453287,0.0737416778984,0.5625
0.108071755726,0.933964365284,7.96294273347,0.908318756092,89.9506262595,9.4945828261,0.391121526377,2.38745454985,15.011517483,571.98480466,0.0977353487224,0.466666666667
0.109821679708,0.861111606462,2.24805056287,0.928886683313,91.7201201587,3.53534380442,0.265439076482,1.79441078104,15.6784020206,109.91932442,0.00788701807865,0.0
